8	19	11	37
12	38	28	25
15	35	11	33
39	17	16	7
42	17	39	35
13	10	35	17
15	46	38	7
20	12	16	25
40	16	16	22
35	3	27	39
47	36	2	4
13	25	44	14
4	50	48	26
23	18	43	16
21	23	40	1
16	29	21	46
36	17	41	3
24	42	2	1
50	9	30	28
24	26	32	35
9	35	19	40
32	39	14	24
6	50	10	2
13	47	36	12
36	30	35	19
50	15	4	43
46	21	45	45
43	37	39	28
8	3	29	48
25	43	21	13
17	3	43	3
29	37	12	2
4	21	4	43
2	34	50	18
46	1	1	18
2	39	18	23
12	3	40	31
48	7	35	41
38	28	5	6
7	6	23	12
27	35	10	30
21	28	46	43
46	18	28	3
3	23	23	19
24	17	31	16
10	35	36	17
37	9	3	17
5	44	1	26
36	30	10	43
26	46	44	38
22	28	13	43
31	31	4	33
21	34	48	24
10	25	38	39
2	20	11	20
42	20	15	39
30	11	11	7
25	22	47	34
19	1	33	35
17	5	50	21
12	7	5	3
28	49	32	19
11	1	7	7
6	5	30	47
4	20	32	24
17	8	20	24
13	44	4	33
40	8	44	30
33	27	23	9
39	45	27	15
50	41	4	41
9	50	26	34
13	28	9	47
11	9	28	49
19	43	12	50
8	24	4	38
31	12	41	5
33	41	45	31
22	12	2	39
46	43	16	20
14	6	1	23
30	21	15	28
19	32	38	34
49	20	16	28
35	46	48	14
6	35	31	41
49	4	25	27
2	2	29	44
34	22	33	5
16	41	5	29
43	4	34	41
22	27	38	37
10	34	34	42
25	42	19	23
46	46	2	2
50	40	10	42
31	2	13	14
10	38	17	48
3	30	35	46
34	45	13	28
7	5	35	43
27	35	28	40
48	24	49	20
9	1	42	46
24	48	28	5
48	4	35	27
1	18	2	32
3	32	28	23
20	46	6	10
33	1	28	43
3	22	13	42
40	50	8	26
1	14	30	35
50	39	11	14
16	1	17	16
13	15	30	8
1	10	32	27
6	28	26	15
10	36	34	49
43	45	20	7
2	17	24	35
35	37	7	45
18	49	12	49
3	20	46	46
25	24	46	22
1	24	14	4
13	42	17	20
3	38	15	10
26	43	36	20
31	18	16	25
29	37	34	37
30	28	24	1
21	10	18	35
9	33	33	32
20	23	50	6
43	22	2	33
14	1	30	19
45	29	19	15
14	33	28	3
44	7	50	45
7	19	25	7
50	29	46	21
4	43	39	7
17	31	46	50
45	17	42	47
37	19	39	45
2	8	5	50
28	33	47	18
16	42	50	2
20	50	38	42
12	41	32	23
34	23	23	12
5	21	33	24
41	46	40	23
34	25	11	38
11	44	44	44
26	39	7	45
13	50	18	12
17	30	28	22
20	13	18	8
30	23	38	29
19	28	36	26
14	40	44	5
7	3	10	29
40	26	48	41
11	22	30	50
33	38	50	10
46	22	23	50
1	4	14	4
46	37	2	32
28	27	41	25
50	47	5	49
37	12	45	27
37	38	21	1
50	46	32	1
9	44	46	46
33	50	36	47
36	27	33	3
10	24	30	1
8	31	50	22
26	8	2	49
48	30	32	10
49	2	30	24
28	1	44	18
46	17	3	31
14	6	48	15
14	6	41	12
10	31	13	47
24	45	8	11
33	6	48	6
10	29	42	2
34	14	44	27
1	41	26	20
2	3	33	18
14	39	32	36
27	29	25	6
38	12	27	2
17	46	26	2
31	19	41	41
5	14	49	36
14	3	6	3
48	30	7	14
5	43	23	21
13	29	35	34
30	1	18	28
42	27	24	25
3	13	38	8
11	28	33	37
29	31	6	27
41	38	10	26
19	18	5	43
12	1	25	45
23	30	2	29
44	10	12	29
24	33	42	13
20	10	40	49
16	44	45	46
38	38	3	10
36	6	48	10
17	28	9	6
29	23	20	45
28	33	37	3
19	44	37	21
41	31	27	8
30	46	21	17
6	2	39	6
28	32	15	8
39	35	7	27
11	15	45	20
44	22	17	36
15	16	50	41
50	47	4	43
40	7	45	15
26	17	12	5
21	35	43	49
6	2	7	3
11	16	47	42
12	11	26	21
33	34	49	12
47	18	37	12
37	33	43	31
26	8	19	17
37	19	33	48
38	37	32	48
47	41	24	31
29	42	23	40
38	27	37	11
7	4	32	16
39	18	39	2
32	21	49	34
11	48	30	32
11	45	8	30
36	45	14	27
45	45	19	36
41	45	46	31
20	21	41	33
19	7	47	24
22	47	43	15
50	31	11	40
44	48	40	22
18	12	30	13
25	2	12	37
48	38	39	40
32	18	39	16
42	40	30	33
32	1	45	50
4	19	33	6
41	38	21	16
42	36	21	47
37	49	14	25
18	7	47	34
24	33	30	14
50	14	6	12
37	41	12	27
20	32	26	19
48	26	21	23
18	20	18	14
13	27	13	4
28	4	24	50
42	48	42	37
17	8	13	43
1	23	2	50
47	29	47	26
24	42	23	39
34	41	12	23
36	45	26	38
16	3	30	14
37	46	46	40
15	40	33	47
3	1	6	17
32	24	43	21
7	40	10	45
35	9	49	9
8	43	25	19
37	29	30	22
47	1	5	3
46	45	12	2
44	38	43	3
45	22	14	7
8	32	17	26
48	47	13	28
42	13	22	39
22	19	18	22
3	18	44	22
29	34	34	6
44	33	28	14
9	9	11	29
5	11	20	20
16	15	13	19
15	7	41	33
43	36	42	11
22	8	11	6
24	48	28	12
7	36	40	5
37	44	21	10
38	43	26	19
3	17	15	27
20	37	19	49
14	10	39	26
23	46	36	34
36	21	37	50
11	18	49	31
47	1	7	4
25	8	41	14
8	9	19	24
14	40	25	34
41	31	3	10
17	33	26	40
27	23	16	22
50	18	7	31
38	48	43	1
27	41	42	4
6	12	7	19
39	12	38	9
5	49	24	13
17	34	34	36
21	11	37	25
46	41	13	21
44	17	8	21
35	17	11	2
32	46	7	21
21	16	3	2
46	32	6	30
30	11	20	46
32	34	9	47
11	48	48	1
26	20	9	10
40	26	19	42
25	23	11	9
22	16	46	22
37	33	50	14
27	34	48	18
12	30	37	24
32	27	34	31
26	13	25	28
48	7	19	37
47	24	43	16
16	40	16	21
4	23	50	46
26	38	18	37
36	23	10	20
3	49	19	11
33	7	45	49
36	38	34	11
50	39	21	16
23	32	18	49
16	6	27	47
21	37	45	46
47	39	13	42
29	12	35	3
35	7	33	35
3	4	27	25
6	27	2	35
45	14	20	18
36	4	2	16
34	26	4	5
32	40	22	24
30	50	36	32
2	5	17	39
15	34	33	28
26	46	7	40
39	19	11	2
3	3	22	1
24	16	29	39
46	16	39	12
11	6	34	10
41	21	11	39
33	38	35	13
14	15	13	15
2	6	23	15
26	20	27	3
45	38	25	46
20	32	15	5
36	20	21	34
48	44	46	48
16	5	39	35
34	43	1	37
24	29	36	25
4	21	1	8
7	35	12	24
49	48	50	27
41	36	27	12
17	30	33	32
27	13	19	14
48	6	32	12
46	34	40	5
9	13	17	6
13	50	49	35
32	22	47	34
26	13	48	45
25	49	26	17
21	23	22	46
5	37	40	7
42	3	4	8
44	36	31	14
30	33	27	22
30	14	10	49
10	25	28	39
18	38	31	26
8	31	28	27
40	14	50	30
22	11	3	35
37	33	5	41
10	21	48	16
25	36	11	45
13	26	5	37
45	16	28	16
25	43	50	37
28	24	20	50
46	24	30	12
20	12	35	8
39	23	26	7
25	21	8	18
26	18	45	1
7	16	4	27
50	47	6	13
14	40	50	31
11	7	38	11
50	33	25	14
4	25	46	27
44	33	49	27
50	22	24	36
16	10	15	35
48	22	39	33
12	48	14	38
19	41	5	20
32	6	9	42
9	25	6	37
19	8	35	39
36	23	17	19
42	28	35	11
43	31	32	30
7	12	43	10
29	13	45	18
7	8	37	11
40	9	17	9
10	40	30	17
27	28	21	34
49	15	47	36
1	22	17	48
39	47	47	9
48	34	40	29
11	49	14	6
29	10	1	50
21	38	9	20
13	36	31	49
10	18	27	7
32	26	2	10
24	5	24	31
49	34	14	34
41	31	37	37
36	30	29	12
19	48	16	2
2	28	42	25
19	40	33	46
37	34	20	46
26	9	36	15
24	2	43	6
26	10	8	48
40	27	12	48
30	44	41	28
45	12	22	50
10	49	33	23
36	43	17	35
27	16	6	48
1	7	47	26
15	45	18	15
13	41	34	8
36	40	3	30
24	25	44	27
36	32	32	32
10	13	25	5
28	9	10	13
31	27	37	23
19	10	45	10
38	19	18	28
43	24	29	34
41	5	14	6
38	22	41	2
49	18	48	31
43	33	30	20
23	44	13	47
37	9	50	50
34	40	38	10
13	47	37	39
38	9	2	37
44	20	24	42
13	2	42	20
37	17	15	7
48	36	27	9
26	1	15	7
28	36	47	49
19	32	6	25
16	36	22	7
26	40	37	41
43	3	22	49
44	31	47	43
29	35	42	32
37	8	36	40
22	41	22	10
43	33	28	28
41	50	6	29
32	20	15	44
2	23	46	8
41	4	22	46
35	43	23	3
45	48	21	29
11	32	22	10
11	39	26	45
15	24	32	25
14	31	5	28
2	37	40	3
8	28	12	3
29	44	32	43
46	36	44	36
18	4	25	40
41	35	10	25
26	19	44	32
16	47	13	29
39	22	11	34
29	9	45	49
18	35	42	40
41	35	31	42
24	16	29	46
27	25	16	16
15	48	36	13
32	4	21	33
11	41	34	49
50	50	21	8
32	15	1	38
6	37	6	40
50	6	32	47
48	48	14	4
27	2	14	6
33	3	47	20
34	6	30	3
42	42	2	48
3	30	29	2
35	37	16	10
47	50	45	18
48	1	45	1
36	9	15	42
3	38	31	3
15	10	39	22
13	46	28	43
16	17	16	43
43	20	22	46
3	21	20	26
38	16	35	18
16	30	28	21
1	28	27	8
10	18	40	13
44	39	34	10
1	14	8	20
20	43	13	22
7	42	33	10
4	22	26	22
41	16	17	14
4	31	3	41
48	47	31	19
3	36	11	33
29	1	17	22
43	39	46	2
31	28	18	20
44	39	16	28
45	4	47	50
14	16	25	35
7	7	39	6
34	25	25	23
8	17	47	37
8	8	19	29
21	44	21	42
23	10	7	31
23	7	21	50
17	42	19	45
46	1	24	2
35	3	2	25
16	48	34	41
44	18	27	19
33	17	31	15
23	30	6	35
39	29	5	44
14	45	32	45
27	18	36	8
10	7	3	21
7	8	37	14
23	26	20	38
2	48	33	45
26	23	28	41
43	29	17	8
41	41	42	40
26	15	41	23
2	49	17	2
26	3	33	46
26	17	12	43
23	31	4	4
36	25	8	32
46	12	38	29
28	5	45	3
41	43	36	19
46	2	23	29
9	18	35	17
32	47	23	5
31	49	6	28
27	12	50	33
18	22	4	5
47	40	5	42
30	26	9	44
1	4	40	30
1	15	17	6
27	21	41	32
38	10	6	23
19	14	20	34
49	21	45	6
28	38	21	11
17	19	14	2
3	20	26	34
36	30	14	29
10	3	11	17
9	41	7	37
45	32	14	32
37	11	26	25
30	34	14	45
47	25	36	34
28	1	4	15
19	22	42	46
3	40	6	24
45	38	28	24
3	7	21	7
50	17	40	49
32	20	44	9
22	21	25	32
1	32	13	21
7	11	41	19
4	46	7	11
21	29	10	36
20	6	8	15
31	26	10	39
30	12	47	38
32	4	18	29
20	1	36	15
13	28	42	13
8	1	22	20
38	36	6	49
16	40	24	4
14	41	49	2
44	6	32	17
29	21	25	16
33	4	13	28
14	5	10	39
40	21	27	18
37	38	38	38
8	20	43	14
11	12	29	40
38	48	7	23
41	32	48	49
14	28	1	39
29	10	5	23
45	13	24	18
42	34	37	1
49	37	41	12
29	21	21	38
13	35	2	34
6	42	28	16
19	5	21	41
10	33	49	21
11	3	19	24
13	33	16	9
15	15	48	20
24	15	40	6
25	18	20	6
33	35	15	42
2	18	47	20
30	6	39	45
13	12	28	33
37	37	3	2
41	13	6	32
23	1	21	42
1	41	39	8
4	23	32	20
44	3	48	41
2	48	42	17
19	31	18	44
19	6	5	19
8	17	44	49
7	26	43	20
5	43	48	31
8	22	28	22
48	6	15	46
49	26	34	6
2	7	11	34
23	4	22	21
7	1	9	1
14	26	29	36
32	7	43	49
12	29	44	33
42	39	40	26
44	13	50	7
1	28	23	36
26	45	47	27
15	17	45	30
12	47	40	9
32	10	6	42
28	15	30	43
9	22	10	47
43	50	15	48
5	15	1	40
16	42	20	37
7	49	35	10
39	4	19	31
30	26	31	25
44	9	4	47
48	39	15	3
7	1	10	47
11	8	43	13
31	23	43	35
11	10	27	12
12	20	41	19
36	36	43	13
6	43	43	14
28	37	47	23
33	20	45	5
37	20	37	18
1	33	23	11
28	8	5	37
34	47	35	16
46	29	42	36
10	44	47	15
33	41	27	33
13	4	27	48
6	44	32	31
36	35	2	16
46	17	19	36
37	14	25	22
7	43	2	16
11	8	40	47
49	44	19	39
1	43	29	46
2	32	26	50
7	16	22	37
1	48	25	44
45	48	23	48
49	47	29	29
30	13	33	44
48	14	46	32
6	4	17	15
31	30	1	20
20	8	41	48
48	15	21	7
24	36	39	34
41	24	12	41
21	1	25	2
29	25	21	11
6	36	41	36
49	26	2	39
13	15	37	24
16	40	42	47
50	42	20	32
4	44	5	34
39	30	39	7
29	36	50	9
25	8	28	23
42	11	27	36
32	20	10	47
15	37	41	28
13	10	3	18
35	18	41	15
12	39	10	22
33	18	32	22
40	3	44	12
41	25	27	13
1	28	48	36
18	8	23	20
8	40	39	28
21	32	46	41
13	6	30	7
28	20	26	41
26	5	29	10
49	47	47	2
12	1	12	39
44	50	14	36
32	33	32	14
7	9	33	38
14	8	41	19
39	6	26	9
13	12	43	46
48	30	5	10
38	18	16	40
16	38	23	14
50	49	23	47
14	42	48	13
25	15	15	50
49	16	38	20
41	32	35	43
11	2	1	11
48	31	50	30
12	9	1	2
46	19	1	30
30	43	20	43
23	31	21	29
46	12	20	6
16	14	23	24
42	31	40	20
44	45	20	35
43	16	31	4
25	23	7	1
17	28	10	43
43	18	20	50
31	1	9	6
3	5	5	20
33	37	19	1
27	1	48	44
50	22	45	36
38	44	5	6
37	12	30	39
7	37	33	39
40	31	10	38
30	18	10	36
40	42	26	18
11	32	35	14
42	3	34	8
4	40	28	13
15	31	5	10
7	11	24	48
13	1	21	45
39	45	14	34
20	49	9	19
34	26	39	30
46	27	7	49
5	15	42	44
5	23	28	37
40	34	39	6
43	45	6	44
46	48	36	10
30	29	2	44
9	8	20	12
42	31	6	44
2	47	10	11
4	40	10	11
15	18	27	13
47	28	17	5
13	2	22	17
36	18	3	15
27	41	25	21
50	41	18	14
43	36	25	21
35	42	22	14
27	2	10	11
16	14	21	6
47	33	40	48
19	34	16	30
10	36	23	17
42	9	50	2
16	17	10	47
24	5	34	29
10	12	48	20
29	18	12	38
15	21	10	20
11	14	44	32
38	29	49	25
49	42	44	16
45	18	15	25
50	47	46	28
37	1	44	35
9	9	37	33
7	25	25	47
7	31	29	47
40	26	16	6
46	39	43	47
35	40	46	34
42	26	14	7
43	30	12	7
24	44	14	39
1	14	36	33
50	4	26	26
26	9	48	21
21	11	49	14
26	5	47	23
9	37	39	31
21	48	2	47
24	32	20	47
11	49	31	16
14	30	1	4
38	42	26	33
34	14	8	38
47	47	23	14
24	44	25	38
35	38	44	48
29	28	28	46
2	26	35	27
18	14	4	20
43	15	28	50
1	14	26	31
46	45	6	44
41	14	36	16
1	21	49	44
29	27	34	27
4	2	37	16
23	22	13	30
49	45	21	46
20	5	38	50
36	18	3	15
12	9	15	24
45	15	7	40
35	10	38	6
35	4	50	14
24	50	38	4
1	31	11	12
20	8	48	10
11	9	16	48
43	5	10	15
18	36	47	16
4	50	37	48
12	42	46	50
28	7	32	48
34	13	5	20
25	9	32	42
17	32	4	47
4	40	18	9
34	24	8	18
42	46	21	37
40	50	41	33
32	38	24	25
7	32	14	11
23	30	44	36
38	16	50	47
31	12	24	14
41	34	33	6
14	32	25	16
26	49	44	15
31	37	28	46
20	6	41	49
1	35	32	43
31	17	43	19
16	25	41	21
1	21	25	17
40	48	25	50
49	28	45	7
33	16	37	7
14	45	8	50
42	6	12	47
10	32	27	9
46	46	5	38
35	9	3	28
5	46	34	11
45	16	36	46
45	47	27	15
33	13	29	17
27	1	1	27
14	41	39	38
37	26	15	23
50	37	14	9
5	21	29	46
48	18	45	6
27	6	43	27
43	16	4	37
2	39	38	48
30	37	34	21
10	17	38	32
26	2	10	32
37	45	3	19
43	30	18	36
30	47	4	43
29	35	41	23
40	30	37	46
2	18	11	14
46	14	18	33
47	37	49	32
7	15	45	8
49	36	20	27
37	32	13	16
19	43	26	50
4	2	24	23
37	12	12	36
22	5	42	46
39	12	39	44
45	26	23	24
32	16	8	41
47	29	16	47
29	26	29	7
11	18	19	29
48	32	33	11
19	50	2	47
36	27	38	25
46	9	37	15
11	15	47	25
49	49	33	42
3	4	36	7
22	38	6	47
49	33	36	2
25	20	14	33
33	26	42	38
1	14	26	29
20	45	25	37
30	19	16	37
45	10	35	39
38	10	15	43
26	27	38	42
38	35	23	46
25	26	26	45
23	7	32	41
9	8	5	34
46	11	43	24
15	20	37	46
48	44	29	42
44	14	18	35
6	8	39	25
10	49	6	13
41	14	23	34
20	25	23	45
37	32	13	13
39	22	48	46
7	42	6	38
32	49	49	44
11	31	2	50
40	36	6	39
19	35	47	11
9	48	22	31
47	43	41	42
49	10	46	3
11	1	26	18
29	21	40	16
12	10	44	46
48	14	23	46
25	39	7	37
2	21	15	3
5	27	3	49
13	17	45	40
30	31	32	12
21	49	47	1
31	49	29	26
29	21	47	35
15	4	37	5
43	13	1	50
34	36	18	37
32	46	21	36
17	33	28	27
3	27	47	49
12	7	7	43
15	36	19	25
8	15	39	10
31	42	49	17
34	16	16	17
50	27	20	32
9	13	35	20
1	38	47	17
40	17	14	50
29	22	5	3
30	23	7	48
3	26	45	50
34	8	20	23
13	10	45	21
32	4	18	46
42	16	11	27
6	1	1	39
45	47	34	41
27	2	38	13
2	10	4	8
45	34	32	32
37	24	13	36
43	29	18	6
32	39	38	23
43	31	45	42
17	37	28	7
18	9	38	44
9	17	39	29
27	27	6	25
15	19	29	1
17	30	10	34
48	13	47	2
44	8	16	45
44	26	31	24
38	48	2	7
28	34	34	12
13	13	49	34
6	7	28	39
9	36	38	3
36	15	38	35
49	8	18	36
5	44	11	2
46	13	42	40
41	40	49	39
46	48	29	18
8	1	50	39
35	34	49	4
46	21	22	6
44	13	30	22
16	17	12	10
48	30	13	6
11	7	30	19
28	19	45	47
24	27	28	29
44	39	18	17
45	20	26	8
23	1	23	10
36	28	43	13
25	44	45	27
5	9	40	36
2	39	49	5
31	29	21	14
48	38	11	48
41	23	29	32
24	10	24	34
13	33	11	46
30	36	26	41
34	50	40	34
17	10	15	12
2	15	5	44
27	17	29	44
29	27	46	21
31	42	1	13
47	23	48	41
36	8	4	3
17	46	33	14
34	16	46	1
48	45	4	17
11	50	12	21
22	35	49	14
30	19	48	35
44	44	3	25
47	39	6	13
38	28	16	35
22	17	44	7
11	23	48	26
22	13	16	40
22	35	13	4
39	45	41	33
17	15	46	44
11	49	37	38
19	31	30	29
46	28	39	5
28	9	32	40
45	14	34	34
4	12	15	46
29	10	17	38
40	43	47	35
18	43	34	26
7	44	18	4
19	46	39	25
25	8	40	2
21	15	7	23
1	31	46	33
36	12	49	21
1	14	2	43
10	9	15	34
48	42	6	1
46	16	46	40
3	23	47	31
48	45	41	12
2	36	50	20
35	2	27	12
13	3	19	6
44	25	30	46
34	48	39	11
37	4	47	11
21	23	42	30
42	15	24	41
19	16	13	48
23	16	29	34
49	43	42	29
22	37	27	43
34	45	4	29
6	46	13	48
25	7	48	38
32	14	13	22
44	39	19	44
39	45	23	40
20	10	50	13
50	39	28	26
37	42	41	39
41	25	5	40
44	3	9	30
33	18	18	1
8	14	33	12
7	24	8	33
37	34	26	34
35	14	28	19
13	28	25	13
3	41	6	14
33	14	2	28
22	23	10	20
36	11	27	8
33	3	9	17
46	49	13	47
30	50	28	41
10	5	22	1
36	33	48	42
13	27	13	29
40	13	21	10
5	41	14	17
20	15	5	8
25	23	40	9
47	12	14	10
25	27	46	20
1	37	42	20
8	36	5	28
11	5	22	7
32	24	25	24
48	44	19	36
34	45	21	44
13	26	11	7
34	25	7	32
45	49	45	47
48	32	15	2
29	29	34	15
12	14	20	29
11	12	48	36
40	50	24	47
15	18	30	44
19	43	41	30
42	45	23	37
6	31	5	27
24	31	1	18
20	16	11	5
43	31	17	31
17	44	34	9
12	44	1	41
27	12	2	32
31	43	32	22
30	13	6	29
12	21	35	37
5	20	31	45
27	43	41	28
47	3	44	18
18	39	10	50
34	35	22	23
8	38	12	48
44	26	38	16
44	39	10	7
19	10	13	18
23	21	9	49
32	38	21	25
16	47	6	23
36	40	32	24
44	38	39	25
34	7	41	8
1	20	34	26
29	22	27	11
16	14	40	20
4	47	2	45
32	6	16	34
29	47	28	39
10	47	14	12
33	8	2	2
33	38	17	30
49	44	31	7
40	13	16	21
15	7	43	9
43	6	17	7
49	43	28	33
25	42	42	48
11	13	23	3
39	29	11	6
24	6	7	47
41	44	36	11
36	40	26	47
26	38	20	26
43	28	24	32
30	12	42	2
13	49	29	27
7	7	12	34
16	1	34	3
1	45	6	19
32	27	1	10
20	17	33	25
7	10	33	3
2	3	3	22
7	27	20	37
38	1	18	48
46	47	30	4
48	18	34	30
11	18	25	30
45	8	13	2
20	33	23	32
13	2	16	50
11	18	4	45
13	36	47	35
9	8	27	46
44	37	39	28
36	50	1	44
34	42	45	42
26	8	10	8
27	14	35	21
43	25	9	20
18	18	43	29
18	27	48	35
14	12	7	27
31	27	16	26
7	41	34	50
26	42	48	2
4	40	7	2
5	19	49	15
46	14	47	21
20	14	40	28
31	29	25	5
20	11	25	8
7	5	23	33
17	28	34	15
21	9	22	49
30	30	33	11
32	4	3	28
50	10	48	40
10	4	36	3
12	37	36	12
18	26	18	7
50	19	42	45
38	33	19	43
25	21	2	23
34	10	27	38
37	12	49	49
39	40	31	15
19	37	3	40
23	33	29	29
46	22	41	4
8	27	43	40
48	45	40	41
28	49	20	5
12	39	45	47
24	24	34	27
26	12	45	14
36	1	40	36
20	45	39	47
46	50	49	15
44	41	24	7
29	22	39	22
28	49	26	43
20	13	4	25
7	15	23	32
19	18	16	1
22	19	24	33
