35	70	11	46	98	47	15
23	25	64	63	96	53	44
16	93	39	43	74	61	32
1	23	36	38	88	4	16
76	6	16	88	96	96	100
57	88	59	1	19	83	50
93	59	35	35	76	91	99
62	43	39	80	75	97	43
97	59	60	90	27	43	15
55	91	28	26	49	62	91
81	93	20	96	15	27	27
24	50	71	29	69	71	10
4	31	11	12	65	81	29
12	3	93	12	46	62	50
82	60	2	30	78	54	55
23	96	38	82	17	65	45
82	15	46	25	77	46	61
54	99	98	20	51	80	70
62	74	1	76	45	23	5
14	26	41	93	29	29	37
87	10	44	93	19	80	4
100	23	54	51	94	21	80
3	61	93	60	45	75	81
68	85	32	23	74	2	36
85	3	52	20	99	7	24
73	94	54	89	65	83	2
29	31	56	25	66	41	30
15	17	32	94	99	53	84
11	37	73	57	15	71	92
52	28	12	22	43	14	13
25	31	74	65	31	9	78
10	97	40	69	16	40	99
23	18	86	56	95	50	53
69	63	3	96	53	61	49
75	73	39	31	90	89	47
69	92	38	64	45	29	56
96	94	85	47	36	93	69
77	68	19	84	41	71	77
93	92	90	86	72	78	93
87	42	7	20	11	66	16
5	1	17	74	7	22	97
57	72	38	71	10	97	48
49	100	28	34	100	58	40
59	87	49	12	31	97	2
53	72	82	14	13	22	94
70	67	61	36	89	99	2
82	11	10	28	85	66	84
77	61	44	84	41	87	27
83	73	54	27	6	58	52
15	24	99	29	25	88	72
98	42	13	54	13	67	86
51	12	80	73	86	8	55
17	7	41	24	37	78	86
99	49	33	1	39	16	19
15	92	32	31	40	94	74
65	45	65	49	33	55	96
73	80	68	54	82	60	35
37	6	56	3	30	93	40
36	82	68	6	39	42	31
83	94	32	56	63	20	70
89	17	23	87	32	88	75
92	2	73	80	36	28	35
68	97	72	47	99	62	9
52	41	70	36	53	64	72
74	13	69	55	37	3	43
8	28	97	82	49	10	10
91	39	63	8	50	85	31
77	31	17	89	87	87	75
88	46	98	51	66	3	74
31	78	99	19	80	48	50
49	12	62	51	55	30	33
32	43	93	48	100	94	9
37	25	68	45	45	64	16
76	84	7	92	26	73	43
68	23	47	30	37	60	86
7	3	86	4	21	8	32
86	52	73	6	49	62	76
78	6	68	53	12	84	20
96	29	62	20	10	19	26
97	50	48	80	56	99	86
45	45	41	60	9	83	25
86	44	42	77	61	1	75
98	4	74	87	7	70	57
39	23	91	30	43	91	8
1	54	83	69	83	27	30
94	77	52	7	35	69	34
77	99	25	35	93	43	90
4	34	81	47	94	28	17
93	44	40	97	27	3	74
15	27	74	46	51	44	44
25	85	75	80	36	32	53
90	35	98	36	43	60	58
53	67	64	57	45	76	90
38	7	69	83	9	39	12
40	93	7	96	4	71	37
9	28	71	39	32	78	20
43	3	54	7	98	60	35
77	91	76	86	91	41	39
76	13	53	74	38	65	36
38	32	55	94	78	96	5
60	4	69	37	82	10	47
3	56	31	18	13	95	51
29	73	76	90	78	8	17
36	21	81	49	87	24	7
77	15	25	5	78	87	39
32	78	3	46	67	45	13
78	27	93	71	39	10	4
50	23	70	69	77	70	6
15	57	52	70	5	58	49
81	75	57	33	23	21	3
82	68	95	93	65	37	82
51	72	63	67	68	43	42
38	50	42	40	66	55	48
59	93	74	50	10	19	68
92	44	41	53	79	29	97
13	74	86	13	12	71	33
25	78	19	38	35	65	43
14	52	66	80	54	72	53
72	95	99	85	44	57	26
38	10	98	92	84	98	35
61	64	20	86	9	30	75
40	34	10	11	31	83	15
76	85	45	31	14	76	20
44	7	52	10	17	66	63
36	80	68	16	50	51	23
51	10	53	79	67	61	48
8	76	27	47	80	98	26
52	14	71	71	34	54	83
66	95	29	95	12	30	81
98	77	78	94	61	77	95
92	49	87	90	2	23	84
29	41	7	4	39	94	75
14	80	43	87	80	88	41
11	18	20	36	42	8	9
24	85	97	17	86	65	57
17	13	86	14	76	89	66
70	7	35	50	58	22	75
60	50	27	66	26	59	26
31	90	5	31	48	56	41
99	29	85	20	10	20	83
39	92	87	74	52	95	82
32	52	6	16	43	7	65
22	85	45	35	3	63	45
76	73	74	100	62	6	7
92	36	86	84	60	25	37
61	82	16	90	61	64	82
80	12	92	67	47	89	19
5	14	75	12	70	66	96
16	75	59	33	84	34	60
23	95	67	43	48	76	10
40	1	92	71	64	64	48
28	30	33	66	99	12	93
60	62	66	54	46	97	42
33	62	89	97	82	41	23
66	17	87	99	98	31	29
30	50	96	71	86	3	33
34	96	93	2	83	89	74
52	46	42	63	29	60	5
68	91	39	23	54	81	32
94	11	87	81	87	50	15
29	9	4	67	78	4	77
17	92	12	77	22	37	57
5	44	37	40	37	18	51
30	48	20	35	6	86	44
55	68	11	58	93	42	14
1	29	70	90	93	35	85
30	81	96	28	35	38	4
1	96	81	100	26	47	3
83	25	67	5	58	22	2
70	16	43	60	55	39	86
99	94	18	35	71	7	99
23	3	77	50	49	82	52
56	68	77	58	99	41	16
72	17	77	71	45	80	26
78	50	84	15	28	61	36
27	39	94	33	17	47	56
91	9	12	64	56	67	17
25	32	39	33	45	1	6
30	14	68	35	86	18	27
64	70	76	99	57	52	49
14	73	44	54	85	97	86
19	26	42	89	15	51	95
77	90	49	46	35	19	50
14	31	17	41	51	84	16
58	43	66	72	31	44	21
4	38	57	67	69	82	32
69	22	88	30	10	32	14
63	91	87	55	60	44	94
92	48	69	14	43	18	5
27	77	29	5	61	93	71
28	18	47	47	58	95	61
22	92	86	82	62	21	41
18	49	89	99	5	27	34
20	2	1	43	100	54	48
43	2	8	14	47	39	51
22	73	25	88	12	21	65
60	76	12	83	64	59	49
43	58	68	33	64	76	48
53	65	43	72	56	47	44
99	29	79	42	50	99	75
87	34	7	24	67	48	46
60	10	39	4	7	24	23
34	92	86	22	12	26	1
30	38	49	97	27	87	65
61	22	26	1	76	42	89
76	57	92	69	51	7	33
72	35	21	95	86	60	12
44	55	85	98	23	51	66
43	23	68	86	84	4	6
80	63	98	93	7	59	19
44	62	89	38	69	86	15
17	81	3	87	91	56	86
93	6	18	34	15	53	73
97	1	100	59	3	96	85
13	28	34	7	42	20	60
13	80	66	63	82	85	32
3	42	18	73	81	81	71
5	41	34	32	21	78	89
61	20	46	41	5	89	96
55	19	9	96	12	86	5
69	72	11	27	37	77	29
80	27	67	64	21	89	15
85	2	72	55	29	86	74
37	79	7	25	67	20	98
41	26	59	19	38	51	38
4	96	87	12	11	66	97
73	25	17	10	25	94	35
96	83	14	27	65	75	77
41	81	20	33	77	83	51
7	75	32	50	58	16	71
6	14	14	82	93	73	58
45	58	13	16	100	55	47
50	94	89	22	52	32	70
35	5	98	91	13	68	73
100	86	92	59	99	90	43
100	61	79	85	54	77	36
73	53	63	13	79	58	99
31	11	27	61	12	40	68
22	48	19	27	35	18	80
60	44	57	18	79	85	25
85	13	20	35	55	7	97
74	48	20	95	25	75	17
80	53	38	94	8	8	64
31	78	47	95	39	27	58
20	78	20	37	56	19	56
10	66	26	31	39	72	57
91	40	38	22	15	64	74
26	15	32	53	74	99	3
64	17	96	53	97	60	73
49	70	20	60	60	46	15
100	60	49	45	95	24	52
33	31	37	71	34	85	67
74	35	84	75	8	31	89
24	74	74	32	28	93	24
40	99	74	16	95	60	84
99	63	12	85	88	34	5
3	93	74	64	32	83	47
46	68	21	94	28	92	11
41	90	42	88	6	58	92
15	49	69	25	63	66	3
61	74	55	27	69	87	92
11	11	20	48	44	30	89
19	81	85	7	82	5	33
59	41	74	54	20	65	50
27	54	14	56	91	46	78
50	19	11	16	58	45	94
11	87	93	59	30	7	79
78	66	87	70	18	42	98
87	18	23	9	94	80	19
38	7	49	65	41	76	56
73	13	20	95	66	11	48
49	67	34	49	25	68	9
27	58	94	81	50	69	8
41	65	100	50	4	1	8
62	79	22	31	94	61	76
9	48	54	47	28	19	61
83	87	91	29	67	33	38
58	10	100	51	82	11	55
29	97	69	80	52	49	48
66	32	40	35	83	43	42
72	70	69	54	54	55	36
72	57	90	10	87	28	76
20	53	13	10	93	58	11
11	10	84	43	8	68	57
24	31	6	90	50	32	16
86	19	75	54	25	77	38
27	72	59	11	5	90	67
23	36	86	71	26	68	85
86	32	55	70	27	90	37
75	48	97	27	17	53	12
21	11	46	96	22	96	19
41	88	100	50	26	89	92
18	48	72	89	75	55	94
74	18	7	84	99	15	71
76	21	10	84	5	39	87
84	80	55	78	74	74	16
29	96	49	34	72	61	48
52	84	13	38	60	21	84
66	65	59	74	5	66	62
77	11	90	97	60	9	75
46	41	4	57	70	90	24
96	95	6	65	51	55	47
5	93	18	73	100	18	48
4	41	36	88	66	49	64
45	85	30	40	44	72	17
12	75	36	78	51	36	76
51	30	71	22	18	96	46
61	31	70	55	27	63	64
12	51	86	100	39	88	22
12	65	1	72	96	33	85
62	17	6	14	44	61	95
65	68	32	59	88	86	37
83	80	2	77	44	24	10
98	39	46	17	7	35	33
77	97	46	76	81	75	9
27	79	6	16	31	69	52
38	40	86	68	81	57	79
100	14	19	27	65	60	8
65	62	15	58	42	35	64
41	89	41	64	12	43	99
72	7	41	15	5	19	44
60	58	73	21	68	21	43
18	24	28	68	36	89	10
75	92	71	91	17	72	87
81	64	94	88	27	2	54
2	27	18	92	74	83	10
44	4	23	71	9	94	2
50	25	99	51	37	78	92
65	7	25	73	67	16	58
3	22	73	33	74	48	86
69	84	53	78	65	24	63
3	82	70	1	55	46	19
53	70	13	59	39	91	16
28	73	68	63	38	7	67
90	28	75	20	99	6	71
73	76	33	1	99	21	70
78	75	19	75	37	16	10
77	15	90	95	41	44	91
27	58	79	97	73	99	33
63	63	8	2	13	84	4
18	46	83	22	30	76	70
67	96	40	32	18	76	33
82	61	5	31	53	65	62
98	32	28	10	82	78	66
49	7	43	69	69	43	17
38	30	94	82	14	53	66
11	38	55	61	46	54	88
95	51	45	77	34	77	43
21	63	81	53	52	88	38
62	69	50	18	38	66	15
33	14	39	85	65	85	74
59	67	82	91	89	70	51
11	100	87	99	51	15	28
41	71	23	65	45	1	80
72	19	27	20	38	44	41
49	19	76	21	24	81	4
37	20	100	70	81	73	39
35	69	48	96	41	3	70
97	39	86	72	87	48	100
80	81	2	63	57	33	90
28	73	85	74	37	56	42
81	95	8	29	51	70	7
12	19	14	74	27	98	59
23	27	66	53	78	99	23
46	32	40	92	9	79	32
21	69	46	26	84	95	37
62	11	81	57	64	69	6
68	25	70	27	72	31	81
32	49	62	5	93	58	27
4	66	69	33	44	70	74
92	55	77	9	7	3	13
7	44	62	30	88	69	88
36	49	56	53	32	20	15
48	79	63	29	82	95	83
80	12	64	1	15	79	19
50	15	74	42	98	27	20
44	52	87	92	39	16	27
6	25	62	75	10	78	81
36	14	33	7	50	60	65
13	13	65	58	66	76	44
35	53	78	84	55	38	73
56	46	61	31	89	53	71
50	61	23	82	48	41	58
37	53	46	73	85	76	95
51	22	21	47	8	15	31
37	42	69	26	68	65	64
21	100	6	52	27	77	89
43	30	55	9	39	92	28
65	73	31	44	36	45	54
80	30	83	9	3	63	40
74	75	47	60	73	23	77
65	39	22	64	55	35	83
78	25	99	28	6	12	20
73	37	66	1	50	50	86
52	29	98	56	36	61	25
28	66	55	66	38	78	46
62	42	36	86	55	30	2
27	62	43	5	50	77	7
53	79	64	63	68	28	60
12	81	72	6	87	33	60
5	78	84	10	65	6	12
72	90	12	48	60	41	58
96	95	27	90	63	53	58
73	91	23	37	6	64	17
97	94	43	52	44	66	44
18	28	90	100	6	46	6
55	33	14	48	79	87	1
11	4	15	99	43	35	16
94	6	37	81	50	12	61
91	35	49	56	64	30	40
68	16	18	61	13	27	81
63	26	67	2	42	59	16
37	91	9	66	2	75	19
88	91	7	23	53	46	23
95	60	37	51	89	56	56
57	39	18	6	64	66	32
62	17	9	1	59	14	72
30	7	97	56	42	87	90
22	58	3	96	51	49	40
4	30	40	30	13	22	63
76	80	86	22	89	82	100
21	12	93	82	70	79	89
65	43	100	74	77	46	2
4	23	57	97	53	10	35
63	85	92	91	80	90	10
10	28	94	27	16	92	91
77	9	54	38	44	23	92
60	22	30	20	50	83	59
11	100	60	21	81	10	31
12	45	10	77	3	80	83
88	17	50	77	92	48	39
52	79	87	99	48	26	79
75	76	55	92	50	76	75
82	25	7	97	67	1	31
45	39	90	51	68	95	35
77	13	45	36	69	69	3
38	76	41	93	12	29	28
12	86	43	14	23	76	62
39	50	27	3	87	82	28
20	77	10	42	68	71	9
28	80	20	49	5	70	33
95	73	97	83	86	72	33
56	42	33	10	57	82	26
67	62	50	53	36	24	93
5	39	26	58	79	97	42
12	57	11	90	43	70	57
63	35	84	63	7	12	76
8	22	5	2	39	55	99
57	55	45	33	56	28	65
64	61	5	20	33	80	66
35	69	35	53	80	80	69
89	2	33	3	23	35	10
78	12	80	95	89	74	52
17	97	28	88	5	54	86
21	89	68	60	12	8	44
63	58	53	9	45	86	37
26	18	37	58	84	16	55
66	76	87	55	56	17	69
86	69	43	86	2	68	11
13	3	20	26	33	53	88
58	74	22	78	29	72	96
74	79	2	1	81	40	23
97	65	80	12	40	58	51
92	27	16	85	1	45	24
60	14	57	29	71	4	19
80	53	44	80	43	46	50
96	64	88	46	68	30	61
24	11	51	25	34	39	24
96	47	85	40	37	24	87
25	86	87	6	84	94	77
39	48	1	3	72	62	25
65	36	75	43	42	63	74
49	30	18	63	14	78	33
81	67	59	8	90	94	41
97	63	34	8	73	45	23
11	55	31	37	61	26	29
21	100	85	73	15	41	22
47	81	1	10	13	31	39
27	67	84	35	70	10	81
44	96	13	8	82	60	26
25	76	13	43	75	75	50
46	89	16	38	46	33	38
8	44	74	42	34	76	6
36	38	39	56	76	78	15
45	4	27	87	11	31	77
60	27	4	96	31	16	42
54	56	9	78	92	75	10
54	11	64	59	52	10	39
93	90	96	89	77	88	34
38	38	15	51	73	75	42
30	47	22	61	50	61	17
31	50	50	84	93	55	1
61	73	46	46	20	8	77
71	95	91	30	62	39	18
67	20	55	8	25	5	99
49	54	71	39	15	91	94
85	28	57	82	18	42	76
19	42	72	64	89	86	31
27	19	27	76	18	46	64
75	94	98	15	3	19	72
