90	12	29
54	99	70
93	95	94
45	63	28
44	67	66
83	25	70
13	99	26
29	87	59
23	14	83
26	81	77
32	94	11
80	97	75
12	18	75
61	34	98
94	10	49
93	33	40
32	31	36
89	59	88
10	10	68
20	26	41
88	34	63
28	89	86
73	61	74
64	55	28
59	92	28
24	15	79
40	82	53
70	89	78
76	19	15
64	16	67
27	38	95
87	67	42
97	60	98
66	62	10
60	39	29
44	12	60
87	24	84
14	39	66
77	30	50
37	29	69
19	90	54
75	43	95
66	23	10
50	71	66
71	58	72
87	36	72
33	14	55
58	21	47
10	26	71
57	39	20
47	59	44
12	42	23
61	40	10
15	67	63
82	52	49
59	20	58
11	73	58
19	18	10
77	44	55
96	39	79
85	94	87
34	75	95
71	78	21
31	46	97
15	43	36
63	74	39
83	17	29
52	56	70
90	83	58
65	14	81
22	18	69
86	85	94
94	42	28
24	35	75
34	95	74
52	72	61
53	12	41
47	25	17
35	47	77
18	96	41
11	24	28
14	78	75
82	90	12
20	27	16
70	63	30
47	10	90
91	30	92
74	62	84
22	13	86
28	22	17
59	18	21
80	34	41
91	12	39
59	31	21
14	16	59
34	65	83
60	72	12
82	91	85
17	72	16
12	22	25
67	62	44
28	86	21
14	58	47
64	11	46
14	92	53
99	36	64
64	45	36
11	10	89
15	34	59
33	12	89
57	21	42
70	48	30
77	65	29
65	33	11
19	18	82
53	19	36
10	53	87
73	57	89
48	91	95
58	25	86
33	94	79
55	84	20
68	10	39
39	82	85
82	40	51
88	68	78
94	67	98
91	34	27
25	65	90
75	96	15
57	78	69
73	84	82
44	86	67
66	71	60
59	22	57
83	79	61
17	91	88
44	14	26
71	11	85
73	19	83
12	66	37
56	73	16
14	91	87
80	76	72
51	28	77
52	31	83
72	51	49
26	44	45
83	58	32
85	38	56
10	70	26
44	62	63
68	32	64
49	73	31
88	11	74
47	53	67
89	44	63
23	87	68
64	44	39
67	76	30
17	52	32
92	27	44
98	45	60
61	46	68
19	92	38
81	18	56
41	96	90
92	40	52
13	45	28
65	60	43
96	82	57
50	80	34
19	45	66
20	24	14
76	77	85
78	23	36
44	22	80
82	14	66
11	86	18
23	11	44
35	89	74
22	43	42
49	73	22
71	96	22
76	86	11
88	10	54
57	45	47
87	46	95
10	70	45
53	41	22
94	72	28
70	77	43
78	24	79
17	86	84
90	33	85
90	94	64
74	25	92
28	45	78
86	73	91
71	41	71
55	30	60
81	31	18
94	72	81
47	27	12
45	54	76
61	85	85
96	45	28
37	96	97
67	39	66
83	94	26
59	17	10
86	28	56
51	66	97
84	25	73
29	49	59
77	35	70
65	46	92
16	34	38
68	34	41
69	84	59
35	56	31
46	93	16
84	99	70
82	45	68
24	94	35
64	29	61
89	79	98
59	57	77
14	13	53
92	68	73
76	80	68
29	42	87
61	42	20
45	51	95
56	53	50
16	28	77
79	99	16
40	99	33
20	22	96
34	26	87
50	22	40
28	67	90
92	29	75
67	37	29
12	70	83
47	27	58
74	81	68
28	18	20
81	51	18
72	82	16
15	59	34
61	47	19
93	87	28
98	24	67
39	71	56
13	81	29
40	93	24
53	89	34
90	56	49
89	69	78
52	58	83
49	58	57
97	58	97
91	31	42
16	87	71
78	78	13
74	64	45
50	36	71
34	46	60
11	46	10
23	86	37
98	13	79
97	58	74
52	18	24
96	48	16
93	51	71
25	47	53
82	43	91
81	19	48
56	12	84
70	28	36
24	70	19
69	29	32
87	87	88
35	86	65
52	99	32
26	31	94
94	53	10
19	98	84
39	24	69
15	33	49
45	28	75
15	49	30
88	97	26
22	31	84
28	67	39
89	39	52
94	10	69
17	28	79
52	13	82
78	82	34
73	18	65
19	25	61
55	20	95
81	76	36
58	36	59
34	48	82
47	86	22
65	40	39
41	21	42
42	29	66
16	33	49
40	22	23
94	26	69
70	83	79
88	60	27
88	55	40
97	87	19
47	27	98
53	38	32
72	16	59
80	53	47
48	88	29
96	65	66
54	86	12
29	45	19
22	55	67
68	70	49
27	19	54
99	31	31
20	63	84
68	37	24
48	99	75
88	81	41
62	85	44
63	41	24
32	29	98
82	94	32
20	51	94
75	83	55
45	30	73
75	18	90
78	25	50
91	68	38
42	88	40
77	62	93
66	95	49
28	45	94
63	69	19
99	56	11
16	21	84
99	50	24
69	52	60
83	46	27
12	56	42
46	28	75
26	91	44
22	91	18
47	57	45
82	43	38
91	54	30
90	24	45
28	69	33
74	26	50
40	54	85
67	47	67
86	44	46
35	67	44
68	61	59
21	43	14
95	81	66
91	59	78
40	26	54
52	94	69
93	15	94
26	41	12
36	47	26
68	24	17
21	63	49
65	47	33
71	61	59
50	57	16
97	12	84
41	62	36
29	73	12
22	85	78
33	70	42
11	73	50
80	96	60
61	11	74
89	18	88
68	83	19
16	10	93
28	51	60
71	74	46
23	49	22
28	49	11
81	70	39
30	83	73
77	81	82
95	84	83
48	45	40
27	57	73
40	30	74
50	73	67
87	64	44
14	93	71
94	62	58
82	80	37
63	27	79
28	56	63
78	34	57
54	92	68
86	20	56
93	95	39
36	31	79
65	77	96
87	89	19
51	32	69
81	56	59
34	84	44
67	38	85
93	86	72
60	12	32
17	40	33
25	87	79
88	23	90
77	18	22
83	76	44
26	98	36
79	14	91
16	25	77
56	34	25
45	12	40
51	64	87
15	57	77
84	24	59
11	26	86
53	89	84
39	27	68
80	24	53
78	57	37
66	91	98
30	16	87
58	19	52
72	20	27
30	92	21
13	42	50
64	67	57
69	33	51
72	97	41
72	91	58
96	62	63
37	74	25
79	36	81
48	54	29
75	15	33
32	59	70
85	51	37
79	13	66
52	19	43
21	44	91
49	97	98
40	42	36
98	50	89
23	31	62
83	77	26
46	16	17
72	77	13
39	48	83
94	31	69
40	77	44
30	82	88
82	16	25
94	82	44
39	36	43
53	36	37
61	45	34
15	84	55
17	77	55
77	22	79
36	73	93
40	31	34
24	39	73
59	74	84
35	57	10
16	89	95
54	80	13
80	97	12
10	78	60
44	37	67
94	94	89
40	24	37
67	23	65
41	22	78
55	82	98
95	52	19
66	65	74
48	78	24
84	79	77
55	94	57
92	18	22
54	64	62
58	98	67
95	23	62
42	70	12
59	65	94
32	49	20
26	87	83
51	36	53
85	27	73
44	68	80
51	67	48
34	67	51
74	69	66
68	93	48
59	32	79
46	45	84
26	97	53
32	94	47
68	45	14
21	97	20
52	51	28
92	85	52
18	99	59
60	69	67
25	35	74
50	47	61
71	17	85
97	48	73
79	61	53
13	79	30
47	95	99
79	44	67
96	15	79
86	58	91
28	28	11
79	55	31
53	27	56
71	66	93
45	41	45
96	84	15
45	46	91
29	28	24
68	23	97
76	62	26
48	53	63
83	90	64
36	46	19
41	36	57
89	21	83
49	45	29
76	29	41
70	40	94
83	38	32
75	91	94
71	30	41
47	88	66
87	32	15
87	18	49
76	23	80
67	40	98
72	92	74
67	47	51
88	18	52
61	36	84
83	10	67
75	23	59
28	72	99
75	59	28
20	35	14
71	78	23
29	33	51
61	80	47
50	50	70
60	22	33
96	49	61
47	31	61
62	89	52
31	66	80
24	26	29
57	94	95
14	90	88
59	53	10
71	21	95
70	52	52
38	74	98
26	87	64
50	42	63
61	27	55
18	35	30
29	29	23
28	55	19
20	10	19
64	59	60
65	86	40
78	29	10
15	43	44
13	83	31
24	73	84
44	42	24
65	18	82
53	97	32
29	82	57
20	18	75
18	90	15
13	24	84
89	39	39
13	56	12
96	81	35
85	20	72
40	36	43
97	72	53
80	20	55
92	74	69
24	33	19
87	95	72
57	96	13
80	69	18
46	80	38
20	36	69
59	36	65
37	91	97
47	58	82
60	56	23
39	41	37
49	37	15
24	22	38
18	95	49
31	17	46
74	52	71
83	52	22
54	98	48
21	39	81
37	45	63
44	65	44
16	25	75
32	73	28
29	72	26
89	13	10
80	10	60
76	39	18
46	32	88
47	36	12
23	69	99
25	97	76
11	93	77
97	83	47
93	58	88
22	13	72
49	81	26
22	77	64
61	10	28
54	18	18
12	26	12
18	82	32
73	38	19
92	13	16
47	77	98
53	93	45
67	33	42
29	98	60
16	47	87
65	64	99
82	58	18
84	98	76
74	10	84
15	56	33
80	35	13
80	61	24
84	86	26
57	48	72
96	34	20
18	49	56
64	48	85
47	64	68
19	70	19
25	56	65
82	41	68
69	63	74
93	96	81
14	66	85
37	42	30
88	91	74
96	25	94
56	13	10
54	35	77
11	20	66
12	45	46
34	76	43
15	99	70
98	37	45
53	84	47
21	73	91
47	81	35
62	56	78
22	99	38
46	69	74
52	94	43
59	11	86
54	26	49
99	50	37
20	69	26
12	90	38
92	56	29
46	88	55
52	11	42
69	67	18
64	97	37
28	26	10
17	48	23
59	93	53
48	16	36
56	23	75
60	63	87
93	65	45
48	85	21
73	69	65
86	35	57
24	83	42
31	99	77
34	86	76
67	55	53
56	51	74
86	98	42
24	53	41
86	89	47
73	36	64
43	86	43
35	46	55
34	16	47
28	85	47
23	95	27
55	24	25
63	15	86
51	36	24
58	99	71
62	63	44
35	72	65
48	68	50
30	59	46
86	16	95
48	22	32
65	40	93
12	94	22
73	84	15
30	22	74
87	43	52
17	80	64
63	53	43
55	67	82
93	68	73
52	97	89
36	61	55
92	82	49
79	94	29
78	20	64
86	65	60
22	77	82
57	61	59
28	91	10
29	19	85
27	22	71
38	71	79
70	83	42
12	22	57
86	44	18
67	71	76
21	12	28
95	46	93
47	71	46
74	91	56
95	34	12
74	47	69
72	97	12
85	43	36
55	36	35
22	42	36
12	29	10
25	16	56
38	13	58
11	10	77
29	78	37
98	26	19
66	39	13
77	51	33
16	33	91
25	58	52
29	92	67
33	79	56
79	37	16
45	15	73
87	37	33
51	26	37
41	21	66
78	57	51
86	22	16
97	90	38
96	18	81
15	34	40
41	96	62
95	63	38
52	20	68
27	57	16
78	59	19
95	40	75
94	57	56
85	48	30
67	16	48
49	29	29
64	91	16
72	27	23
21	45	10
25	13	11
90	99	66
20	80	36
93	38	18
51	67	88
16	86	66
97	90	46
42	50	44
95	55	93
62	65	83
71	10	60
47	57	46
44	82	24
50	39	28
30	25	88
99	76	50
70	37	44
48	75	41
86	16	98
94	62	44
59	80	40
28	98	71
23	87	90
79	29	88
55	65	24
93	77	21
63	50	92
20	13	15
92	64	24
15	33	86
49	61	14
96	34	57
72	68	66
75	64	68
90	26	22
54	40	89
77	27	77
42	52	96
44	26	16
37	64	27
76	84	98
14	63	41
17	44	22
34	95	34
21	49	52
32	80	44
91	19	50
11	77	55
35	29	54
78	73	50
41	71	56
41	46	55
81	68	87
27	22	84
94	62	22
89	87	41
73	14	62
98	87	40
83	34	38
78	25	52
42	82	68
51	52	87
41	62	47
40	87	52
98	53	50
43	35	83
72	25	83
46	23	89
88	52	53
93	94	74
51	56	46
49	17	29
63	76	81
98	22	21
46	76	37
89	80	89
60	63	49
32	12	72
94	35	26
89	96	89
35	85	38
78	42	54
82	68	34
14	36	34
70	81	83
10	37	82
58	66	58
67	44	71
56	99	54
43	50	73
28	34	82
52	59	27
73	94	18
48	29	28
90	23	42
23	29	30
95	17	61
70	55	76
14	94	21
29	32	38
58	27	26
18	61	51
51	74	83
33	34	54
45	96	48
36	92	37
20	94	74
88	93	54
16	12	76
94	77	54
84	18	74
11	15	44
63	91	75
63	71	46
96	58	50
37	59	50
37	51	50
81	76	16
98	78	83
37	51	77
32	82	69
59	77	77
22	37	57
28	71	77
93	14	77
19	37	51
20	79	34
55	25	81
38	60	46
83	52	48
19	72	76
78	25	67
38	23	31
47	92	91
84	69	42
98	73	62
85	41	86
87	73	58
45	44	16
14	89	50
15	54	47
47	42	80
85	16	90
96	71	29
52	36	50
21	69	68
43	38	71
18	45	95
34	60	30
66	81	37
78	86	76
68	94	63
76	79	47
36	14	33
66	13	80
17	46	97
57	76	68
19	73	10
67	67	48
19	83	87
44	42	15
77	81	59
20	48	43
38	31	43
72	43	96
76	65	23
89	69	39
96	25	67
87	59	33
22	80	41
45	55	95
32	46	61
34	80	47
62	20	88
29	42	45
88	31	34
50	13	74
71	25	20
10	95	96
73	52	96
45	83	19
91	16	10
53	85	12
22	64	23
50	55	52
20	71	68
10	83	37
65	88	54
30	17	28
17	32	39
93	72	84
99	48	25
39	41	91
79	39	50
75	90	60
72	47	19
60	61	97
14	70	45
45	93	67
84	66	22
58	84	67
73	96	77
42	89	43
44	18	89
32	58	56
15	64	21
51	59	64
61	67	69
24	98	66
24	77	89
85	84	62
89	75	51
12	98	84
94	43	36
94	18	86
71	36	73
38	70	82
62	69	27
18	29	76
45	32	90
48	78	53
51	44	77
79	87	94
93	40	64
40	62	52
88	89	40
53	79	78
81	80	76
12	49	51
19	94	70
81	27	57
70	66	12
64	70	81
77	84	70
45	40	18
14	77	73
64	50	24
87	64	73
40	36	12
69	49	47
12	87	59
81	48	32
85	82	73
92	89	85
54	85	67
87	22	31
80	13	58
54	81	17
14	25	23
93	82	56
49	93	62
45	10	92
76	40	82
75	78	31
16	41	30
77	64	44
67	90	52
91	53	75
50	36	15
78	72	95
71	97	35
75	29	33
25	42	71
68	75	82
34	23	94
41	31	29
75	50	31
71	84	14
56	10	70
36	83	20
97	43	57
46	91	32
61	70	54
30	21	27
50	42	39
50	19	25
13	77	47
44	18	13
96	79	61
80	14	51
52	39	86
49	19	45
23	10	81
49	70	80
52	85	51
75	11	94
68	35	76
66	49	66
42	45	55
83	82	66
84	64	25
15	30	94
80	98	19
21	58	30
39	45	12
83	50	67
32	20	31
71	36	17
21	96	83
45	44	23
92	84	21
22	84	63
27	91	46
73	31	61
64	55	22
37	71	71
95	99	11
37	87	13
62	85	78
71	89	60
71	46	52
55	69	86
16	85	13
73	90	22
98	52	90
10	42	28
79	37	86
63	99	29
15	57	87
31	57	70
12	65	50
97	89	77
96	96	81
71	13	58
76	71	93
18	19	22
27	68	82
40	91	25
78	78	86
62	14	80
60	56	34
65	15	31
91	35	66
39	91	77
40	98	31
51	31	36
73	19	57
67	43	47
57	97	71
72	26	10
72	85	82
60	59	22
51	49	27
22	31	72
34	41	45
74	15	87
79	74	73
23	43	94
47	52	35
62	73	95
35	61	19
41	44	85
19	24	13
61	11	87
97	89	13
50	90	84
55	58	34
23	99	72
49	37	80
96	61	94
20	59	74
73	11	81
22	99	99
72	17	52
30	62	47
21	38	31
92	76	78
28	24	97
73	42	14
41	45	26
87	48	39
87	22	56
73	72	71
31	46	49
45	64	97
91	87	65
83	88	77
82	56	41
68	47	78
32	38	30
17	99	91
52	32	91
59	62	89
64	19	46
53	33	20
32	69	22
36	82	41
41	24	66
33	42	58
90	45	32
64	10	34
34	14	38
42	63	10
50	73	77
71	97	10
40	23	13
91	19	90
79	87	45
23	15	19
87	84	75
41	67	99
59	78	86
80	34	99
43	85	59
17	34	35
41	83	68
86	61	92
54	31	13
43	45	49
73	96	98
22	16	91
89	17	79
36	22	61
40	57	60
17	50	17
37	73	60
19	96	58
73	15	80
82	26	77
10	71	79
96	78	38
87	75	16
23	48	23
60	30	37
46	21	25
37	95	78
73	38	30
79	62	95
34	16	20
81	46	95
77	34	71
89	40	79
83	52	33
19	77	66
73	89	87
34	42	66
87	76	62
52	84	14
12	17	72
89	31	47
53	26	50
11	12	14
85	30	94
79	28	92
13	88	18
93	47	58
89	54	54
53	20	17
78	63	44
61	33	35
71	57	63
73	52	32
95	26	56
55	14	51
79	25	81
18	20	84
40	96	38
33	36	61
33	30	38
43	42	19
61	20	96
91	48	40
98	41	16
20	95	36
81	78	82
43	57	64
79	39	13
71	91	47
59	97	74
23	75	73
90	20	42
87	94	25
65	97	46
63	63	35
70	63	91
21	39	64
65	69	96
33	43	17
52	61	32
57	33	93
77	50	25
48	81	49
79	62	34
60	13	99
22	57	86
60	42	75
62	24	53
62	51	29
30	74	30
97	84	38
11	95	97
57	61	10
87	55	68
52	51	54
92	59	78
14	20	49
77	92	48
84	33	93
65	76	82
99	91	71
24	14	16
22	65	16
36	60	60
98	59	46
86	30	47
10	64	46
11	34	18
94	78	89
57	68	72
35	30	58
66	22	76
83	58	20
66	91	36
20	55	54
16	90	38
37	38	49
97	40	97
51	59	93
52	25	52
38	54	92
94	67	80
94	34	61
26	23	96
26	89	75
66	13	69
49	82	50
13	21	86
48	27	41
89	41	71
19	40	66
11	54	24
61	46	93
53	59	67
28	92	19
81	37	94
38	23	99
97	47	69
64	40	14
59	56	41
42	95	79
29	61	73
11	19	69
17	50	48
47	74	94
17	10	61
90	63	11
20	92	93
90	75	89
67	43	98
69	72	26
29	66	36
52	35	44
64	80	36
34	90	53
63	44	43
19	43	44
46	15	94
30	46	61
12	82	96
97	83	97
89	32	16
89	84	62
98	18	86
35	18	14
88	61	66
77	14	91
99	84	56
77	10	44
50	76	99
25	32	37
71	38	41
13	74	78
78	33	11
93	65	28
74	48	88
69	48	85
60	62	76
92	65	63
27	69	96
50	65	67
18	11	92
45	29	28
17	19	45
54	40	91
87	47	74
24	42	90
56	14	76
16	37	94
66	88	53
73	44	43
56	66	78
48	50	86
98	71	94
35	54	70
56	86	12
97	34	88
58	69	45
16	30	21
33	50	21
61	33	36
32	37	44
59	80	11
14	56	11
79	37	98
54	49	58
92	98	34
67	43	59
14	19	33
74	97	69
31	55	81
68	58	65
87	17	87
59	84	78
95	56	53
96	60	30
73	71	81
84	73	69
71	44	21
55	95	47
93	47	53
78	61	84
10	98	79
64	81	18
93	88	56
77	44	21
81	64	66
28	59	91
98	37	83
79	49	66
33	59	93
81	70	47
62	99	86
83	33	80
42	12	22
31	33	84
65	80	32
33	40	65
81	67	27
87	78	50
91	16	87
55	36	96
28	65	19
52	93	30
60	72	76
92	55	23
29	87	24
42	86	25
14	29	34
96	59	93
35	75	12
21	81	47
18	33	72
43	34	97
33	91	53
87	13	84
47	43	92
99	13	18
28	51	69
99	78	68
60	71	49
70	94	35
54	82	63
87	81	41
38	40	88
25	52	29
60	17	81
68	50	53
76	98	82
23	66	91
58	73	15
18	52	86
52	11	97
26	45	43
87	63	95
39	44	15
34	76	28
43	46	75
62	16	33
47	12	35
32	91	19
26	47	55
94	63	17
60	57	40
95	88	53
79	27	78
19	28	29
86	80	87
23	41	30
57	71	61
63	83	84
30	30	18
15	30	60
93	30	60
52	31	45
23	71	99
67	85	98
61	19	11
18	21	29
39	79	98
68	85	32
77	75	68
33	59	57
46	56	75
15	63	47
38	27	62
88	30	65
93	42	19
40	26	50
87	94	34
97	58	44
68	50	84
80	61	25
86	65	61
93	50	86
98	94	36
88	31	75
23	98	31
25	64	47
47	62	24
86	77	46
82	40	16
41	63	83
54	36	84
64	20	44
82	59	73
18	73	84
98	92	60
90	61	80
22	27	79
70	77	95
36	30	39
55	48	78
88	36	67
59	34	38
51	57	88
21	21	97
15	38	52
21	78	48
59	27	34
60	52	22
14	94	44
72	68	87
20	36	80
11	29	27
33	26	14
84	19	12
87	24	97
40	61	34
83	98	83
21	11	84
36	32	13
62	64	33
96	90	60
83	45	45
57	76	99
47	31	22
40	66	66
25	65	17
68	85	10
24	57	29
61	75	56
85	56	80
85	66	88
60	91	23
28	49	38
24	87	97
87	47	59
23	72	36
17	41	97
19	44	92
83	43	79
62	67	25
84	20	48
55	55	78
17	36	26
23	83	92
48	88	17
64	13	96
19	59	50
10	95	68
55	40	58
16	89	25
66	65	73
40	27	21
38	30	96
34	49	92
17	16	94
98	98	27
31	65	16
86	48	75
51	67	47
44	81	13
70	40	93
53	72	65
69	20	53
37	18	55
46	69	60
96	35	42
66	80	52
69	82	85
28	24	45
20	33	28
26	47	57
62	87	93
50	69	72
22	21	23
80	38	57
34	87	81
81	68	14
19	76	53
55	30	47
13	43	52
22	81	29
78	92	88
45	44	82
71	85	23
50	50	43
21	39	45
46	36	50
32	51	31
38	23	99
69	16	47
83	34	28
38	81	48
91	44	17
10	28	91
42	69	38
80	59	31
30	30	20
10	71	75
73	60	93
28	32	82
51	32	89
50	34	55
24	37	16
37	31	22
90	67	75
92	79	15
38	21	88
21	43	17
66	79	40
22	12	38
73	87	83
23	91	40
36	34	88
40	84	11
18	16	27
14	47	67
69	28	21
71	92	37
43	33	15
58	99	64
59	77	45
86	71	54
51	26	66
80	87	79
83	80	80
57	77	44
45	77	65
52	93	75
30	91	23
55	48	54
11	43	45
28	86	49
32	68	79
82	30	88
35	41	33
50	73	71
36	99	91
23	73	11
50	54	68
72	54	23
10	71	99
83	20	68
91	76	74
60	74	71
17	63	73
97	39	18
39	71	89
61	95	77
93	26	88
19	84	52
76	54	22
79	67	77
36	66	13
48	85	78
88	44	47
27	86	59
99	25	16
22	83	10
54	34	23
53	10	25
91	74	47
94	67	98
92	12	79
36	46	65
53	69	34
55	96	13
95	55	54
38	66	95
71	35	56
23	79	75
42	48	40
32	58	67
82	45	25
45	58	55
23	37	89
54	17	23
55	13	84
86	34	18
49	51	39
61	44	37
62	77	10
53	66	86
79	79	53
74	53	18
54	79	25
76	39	17
39	34	91
76	54	85
22	23	12
50	86	51
49	53	24
78	91	17
46	45	94
26	71	25
18	84	41
41	75	81
95	54	30
27	83	46
67	37	12
31	10	20
23	53	59
31	42	23
88	29	23
53	60	70
78	49	97
88	40	20
66	48	38
60	33	93
49	61	86
30	25	57
98	45	91
21	28	97
11	39	43
51	97	20
25	13	77
80	11	39
78	80	43
41	25	15
92	51	30
30	69	58
26	68	10
41	79	53
16	99	96
51	98	58
72	91	80
61	20	85
38	52	41
25	24	38
58	31	68
51	57	48
92	39	89
51	16	36
11	21	51
53	20	71
66	25	70
41	34	56
94	56	62
54	43	13
39	41	62
88	52	32
96	33	68
51	32	93
88	13	96
86	23	87
49	98	73
47	66	99
21	65	35
80	51	28
22	91	72
66	72	17
66	10	36
27	81	51
29	49	57
29	76	34
96	61	23
97	48	79
36	60	89
16	12	27
11	78	64
32	92	84
18	90	37
26	65	67
85	54	75
70	46	48
13	41	76
71	51	82
52	72	32
26	51	32
98	34	43
31	54	58
45	60	17
34	20	22
18	28	82
80	45	25
47	64	91
68	93	51
71	31	49
75	96	64
66	31	73
40	88	52
29	81	85
67	38	70
55	51	68
42	44	29
29	62	17
69	54	23
32	17	43
69	52	62
49	21	52
63	39	35
14	79	81
57	33	96
22	80	43
80	76	85
37	84	60
25	93	46
54	37	41
59	72	36
31	22	53
25	54	79
35	24	16
66	60	90
40	59	97
46	70	92
99	54	37
54	46	11
26	52	18
43	48	75
27	65	54
45	89	64
64	30	78
20	66	65
65	97	61
55	56	31
94	86	22
69	89	98
39	13	98
51	21	30
47	94	38
64	31	25
19	20	51
24	92	91
32	23	66
57	65	72
32	64	11
24	80	56
50	10	54
25	39	71
40	90	17
11	69	87
49	81	70
58	91	21
96	48	92
42	37	11
79	32	95
39	19	45
20	88	25
95	15	35
28	60	88
83	39	68
93	77	84
27	58	92
17	69	38
40	32	72
41	96	28
82	56	18
58	68	88
64	18	97
73	25	50
16	42	87
33	85	46
10	77	25
13	92	32
38	88	14
89	32	78
75	32	62
53	34	54
85	23	43
53	76	87
50	34	64
18	72	65
46	66	38
12	63	20
14	53	97
91	32	34
89	27	42
82	87	53
30	96	28
99	28	83
11	61	63
72	77	85
78	70	93
33	18	44
79	45	16
28	35	19
38	75	24
88	62	41
14	83	91
67	70	53
57	64	84
13	61	88
17	77	46
69	12	36
54	16	84
16	11	43
44	87	57
89	37	32
95	15	16
26	15	53
14	27	39
78	80	22
69	79	66
11	81	43
86	63	92
64	68	42
38	47	52
52	40	94
80	62	40
74	37	52
75	70	71
16	37	91
22	80	94
99	64	31
41	22	34
14	91	75
25	86	57
41	99	62
81	11	44
21	26	70
49	50	46
69	52	25
82	72	52
89	17	92
54	15	54
23	19	19
67	97	41
93	58	54
81	68	45
49	31	14
54	66	10
91	19	11
80	13	99
23	64	23
19	25	44
80	76	24
69	40	10
17	27	94
97	21	68
76	76	29
53	16	31
81	42	36
53	17	46
48	22	32
97	72	60
67	95	86
92	43	95
22	55	34
17	96	90
10	73	65
99	71	93
43	99	97
84	31	45
23	23	54
70	23	91
61	14	57
82	45	76
72	42	25
80	77	61
95	15	77
23	87	73
84	51	12
66	99	25
17	84	43
93	71	95
87	79	54
56	43	39
62	20	94
78	93	32
16	40	22
38	65	36
88	44	89
12	85	33
71	22	37
83	77	17
15	82	11
36	45	22
44	70	94
72	12	98
60	40	50
59	58	40
17	95	29
46	20	21
41	80	61
78	99	69
15	53	68
45	14	52
73	27	32
85	11	91
49	21	48
15	80	98
13	26	61
38	38	44
51	39	58
30	36	85
55	41	53
60	46	34
23	57	30
12	11	41
47	35	31
95	86	52
30	48	69
51	95	98
76	61	12
14	53	40
81	54	18
23	65	92
87	58	58
63	90	90
29	98	43
68	82	90
37	42	80
40	35	69
60	81	98
31	81	38
71	16	92
47	56	15
28	10	74
84	68	97
35	54	95
86	85	71
86	81	61
99	20	55
37	84	79
75	59	78
86	63	52
50	68	42
30	58	28
25	74	65
17	26	42
81	81	13
79	74	44
61	47	67
63	99	18
25	13	99
46	56	23
38	62	79
54	67	45
55	16	11
38	72	14
74	96	72
31	37	39
74	71	74
72	16	39
58	44	42
14	66	21
79	32	24
68	82	96
92	67	58
72	57	42
65	25	34
31	94	56
13	38	84
63	95	67
97	86	27
98	57	32
71	38	98
33	98	27
93	52	53
25	23	35
57	24	37
72	33	90
41	41	76
62	71	18
10	64	36
84	54	33
39	60	32
65	42	38
22	31	42
88	71	76
36	89	67
56	26	92
51	19	54
31	75	50
30	47	19
46	22	28
44	92	72
49	17	72
63	96	73
76	27	26
23	29	19
40	65	39
72	28	43
76	45	31
41	83	56
96	50	66
98	17	82
84	24	12
59	57	58
34	64	36
66	94	78
50	11	28
98	99	89
28	80	33
29	71	86
46	69	70
97	25	36
18	85	73
73	76	73
43	84	56
37	43	10
29	59	20
98	72	17
55	13	24
32	24	99
42	34	93
64	69	69
11	17	87
24	30	65
89	59	52
20	97	76
11	70	35
76	53	96
42	58	63
83	36	30
57	48	86
87	50	76
71	95	92
79	21	30
23	98	82
63	32	55
38	74	92
65	98	72
81	75	45
42	50	13
48	85	46
81	28	48
35	99	55
44	74	54
57	77	90
52	41	52
81	72	40
33	55	25
12	33	95
81	85	57
29	71	32
68	61	31
28	26	87
75	79	10
23	62	87
99	87	61
63	87	99
69	31	35
15	68	26
13	77	49
43	21	84
77	64	29
69	87	41
87	59	82
96	16	12
48	63	59
60	51	83
48	26	82
43	21	33
30	62	88
51	25	68
22	47	94
11	45	25
90	29	88
47	67	26
87	10	86
61	40	56
54	54	93
67	60	75
63	11	26
27	80	20
12	35	73
17	55	67
99	17	39
46	31	75
85	25	93
40	81	51
49	81	61
82	71	18
20	11	46
60	37	29
62	66	98
23	84	30
61	34	78
77	49	15
99	67	65
59	69	19
38	81	89
75	90	91
70	40	56
78	69	47
46	12	63
57	71	31
61	14	77
18	96	74
40	21	27
76	40	24
27	59	57
76	50	76
40	38	95
53	26	54
84	93	12
80	62	35
42	65	76
52	84	96
93	21	10
49	19	29
46	22	28
16	27	39
34	75	69
26	94	98
47	83	12
77	21	92
63	86	95
88	19	50
87	51	18
38	88	31
34	54	92
59	10	79
10	25	27
49	17	55
48	23	87
24	87	75
86	82	76
33	44	32
22	83	56
83	12	13
17	35	29
33	62	23
16	41	40
52	99	33
83	87	63
57	72	88
55	62	18
36	27	44
93	64	79
38	22	59
39	93	86
90	57	91
15	58	94
18	16	45
58	84	59
23	64	23
46	63	31
97	66	32
90	65	21
30	37	89
28	67	69
29	82	25
97	53	89
39	18	21
48	76	68
97	81	13
76	86	22
60	67	49
48	69	99
56	58	63
60	56	78
82	15	46
36	35	57
96	39	84
11	60	42
72	58	61
64	86	71
60	36	92
98	41	24
45	68	66
64	28	39
17	40	94
24	28	94
78	15	10
27	59	19
52	81	95
41	50	83
65	16	86
23	92	39
88	48	69
81	27	13
61	63	41
84	24	55
21	86	88
11	11	52
32	28	78
82	25	73
93	39	66
89	31	78
72	93	45
96	74	46
88	11	65
29	88	48
59	43	11
76	83	63
10	94	24
18	28	54
40	26	85
46	12	18
31	86	36
92	92	41
12	52	43
88	40	35
78	23	55
81	36	19
97	39	53
94	31	81
